Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
pcingola_SnpEff.org.snpeff.snpEffect.testCases.integration.TestCasesIntegrationBase,12,1,677,3,17.725258493353028,0.3333333333333333
pcingola_SnpEff.org.snpeff.snpEffect.testCases.unity.TestCasesBase,8,3,205,3,39.02439024390244,1.0
nicklondhe_newsindexer.edu.buffalo.cse.irf14.analysis.test.TFRuleBaseTest,1,18,29,10,34.48275862068966,1.8
meyerjp3_psychometrics.com.itemanalysis.psychometrics.kernel.LeastSquaresCrossValidation,1,2,94,2,10.638297872340425,1.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.polycor.PolychoricMaximumLikelihood,1,2,146,1,6.8493150684931505,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.polycor.PolychoricTwoStep,2,0,100,1,20.0,0.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.factoranalysis.GPArotation,2,2,270,4,7.407407407407407,0.5
meyerjp3_psychometrics.com.itemanalysis.psychometrics.factoranalysis.ExploratoryFactorAnalysis,3,19,179,13,16.75977653631285,1.4615384615384615
meyerjp3_psychometrics.com.itemanalysis.psychometrics.statistics.StreamingCovarianceMatrix,14,10,290,8,48.275862068965516,1.25
meyerjp3_psychometrics.com.itemanalysis.psychometrics.statistics.TwoWayTable,2,2,332,1,6.024096385542169,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.statistics.WeightedOnlineCorrelation,2,2,36,1,55.55555555555556,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.histogram.Histogram,3,0,411,2,7.299270072992701,0.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.classicalitemanalysis.ConditionalNumericItemResponseSummary,2,2,150,1,13.333333333333334,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.cmh.CochranMantelHaenszel,7,2,788,2,8.883248730964468,1.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.cmh.CmhTable,1,2,175,1,5.714285714285714,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.WrightMap,1,1,186,1,5.376344086021505,1.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.model.Irm3PL,2,9,803,7,2.4906600249066004,1.2857142857142858
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.model.Irm4PL,1,3,698,2,1.4326647564469914,1.5
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.model.IrmGPCM,2,13,565,13,3.5398230088495577,1.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.equating.IrtScaleLinking,6,12,214,6,28.037383177570092,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.equating.IrtObservedScoreEquating,1,0,468,2,2.1367521367521367,0.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.equating.IrtTrueScoreEquating,16,8,208,4,76.92307692307692,2.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.estimation.RaschFitStatistics,2,0,193,1,10.362694300518134,0.0
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.estimation.MarginalMaximumLikelihoodEstimation,11,22,330,12,33.333333333333336,1.8333333333333333
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.estimation.JointMaximumLikelihoodEstimation,77,26,1445,15,53.28719723183391,1.7333333333333334
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.estimation.IrtExaminee,2,3,355,9,5.633802816901408,0.3333333333333333
meyerjp3_psychometrics.com.itemanalysis.psychometrics.irt.estimation.ItemFitG2,2,1,111,1,18.01801801801802,1.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.JBIG2Document,6,0,208,1,28.846153846153847,0.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.JBIG2Page,7,6,272,3,25.735294117647058,2.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.JBIG2ImageReader,16,0,213,6,75.11737089201878,0.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.segments.HalftoneRegion,4,2,265,1,15.09433962264151,2.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.segments.PatternDictionary,1,6,141,3,7.092198581560283,2.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.segments.GenericRegion,6,8,608,4,9.868421052631579,2.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.decoder.arithmetic.ArithmeticIntegerDecoder,1,0,112,1,8.928571428571429,0.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.decoder.mmr.MMRDecompressor,1,0,0,1,0,0.0
levigo_jbig2-imageio.org.apache.pdfbox.jbig2.image.Bitmaps,2,0,0,1,0,0.0
reines_dropwizard-debpkg-maven-plugin.com.jamierf.dropwizard.debpkg.DropwizardMojo,5,3,94,2,53.191489361702125,1.5
reines_dropwizard-debpkg-maven-plugin.com.jamierf.dropwizard.debpkg.filter.DependencyFilter,1,1,11,4,90.9090909090909,0.25
HdrHistogram_HdrHistogram.org.HdrHistogram.SynchronizedDoubleHistogram,1,1,277,1,3.6101083032490973,1.0
HdrHistogram_HdrHistogram.org.HdrHistogram.ConcurrentHistogram,1,0,417,1,2.3980815347721824,0.0
HdrHistogram_HdrHistogram.org.HdrHistogram.HistogramLogReader,1,10,154,5,6.4935064935064934,2.0
wso2_siddhi.io.siddhi.query.api.SiddhiApp,2,15,253,13,7.905138339920948,1.1538461538461537
wso2_siddhi.io.siddhi.query.api.expression.Expression,1,3,0,2,0,1.5
wso2_siddhi.io.siddhi.query.api.execution.partition.Partition,2,3,108,4,18.51851851851852,0.75
wso2_siddhi.io.siddhi.query.api.execution.query.OnDemandQuery,3,6,167,4,17.964071856287426,1.5
wso2_siddhi.io.siddhi.query.api.execution.query.StoreQuery,1,9,182,8,5.4945054945054945,1.125
wso2_siddhi.io.siddhi.query.api.execution.query.Query,3,108,182,88,16.483516483516482,1.2272727272727273
wso2_siddhi.io.siddhi.query.api.execution.query.selection.Selector,1,2,159,3,6.289308176100629,0.6666666666666666
subchen_jetbrick-template-1x.jetbrick.template.JetConfig,29,2,206,1,140.7766990291262,2.0
subchen_jetbrick-template-1x.jetbrick.template.JetEngine,4,4,241,19,16.597510373443985,0.21052631578947367
subchen_jetbrick-template-1x.jetbrick.template.runtime.JetUtils,6,2,118,2,50.847457627118644,1.0
HadoopGenomics_Hadoop-BAM.org.seqdoop.hadoop_bam.AnySAMInputFormat,4,4,0,2,0,2.0
HadoopGenomics_Hadoop-BAM.org.seqdoop.hadoop_bam.CRAMInputFormat,1,2,56,1,17.857142857142858,2.0
HadoopGenomics_Hadoop-BAM.org.seqdoop.hadoop_bam.BAMInputFormat,10,11,411,9,24.330900243309003,1.2222222222222223
HadoopGenomics_Hadoop-BAM.org.seqdoop.hadoop_bam.FastaInputFormat,2,2,216,1,9.25925925925926,2.0
HadoopGenomics_Hadoop-BAM.org.seqdoop.hadoop_bam.util.SAMFileMerger,2,1,96,6,20.833333333333332,0.16666666666666666
dropwizard_metrics.com.codahale.metrics.collectd.CollectdReporter,1,7,236,8,4.237288135593221,0.875
dropwizard_metrics.com.codahale.metrics.jdbi3.InstrumentedSqlLogger,1,2,27,2,37.03703703703704,1.0
dropwizard_metrics.com.codahale.metrics.jdbi3.InstrumentedTimingCollector,1,8,21,4,47.61904761904762,2.0
dropwizard_metrics.com.codahale.metrics.servlets.MetricsServlet,7,2,138,2,50.72463768115942,1.0
dropwizard_metrics.com.codahale.metrics.servlets.HealthCheckServlet,5,2,141,3,35.46099290780142,0.6666666666666666
dropwizard_metrics.com.codahale.metrics.MetricRegistry,1,166,535,113,1.8691588785046729,1.4690265486725664
dropwizard_metrics.com.codahale.metrics.NoopMetricRegistry,1,13,566,27,1.7667844522968197,0.48148148148148145
dropwizard_metrics.com.codahale.metrics.Slf4jReporter,1,6,0,6,0,1.0
dropwizard_metrics.com.codahale.metrics.ConsoleReporter,1,0,263,8,3.802281368821293,0.0
dropwizard_metrics.com.codahale.metrics.CsvReporter,2,1,206,7,9.70873786407767,0.14285714285714285
dropwizard_metrics.com.codahale.metrics.SlidingTimeWindowArrayReservoir,1,6,80,4,12.5,1.5
dropwizard_metrics.com.codahale.metrics.graphite.GraphiteReporter,1,18,356,18,2.808988764044944,1.0
dropwizard_metrics.com.codahale.metrics.health.HealthCheckRegistry,2,18,217,22,9.216589861751151,0.8181818181818182
dropwizard_metrics.com.codahale.metrics.health.HealthCheck,2,1,289,3,6.920415224913495,0.3333333333333333
dropwizard_metrics.com.codahale.metrics.logback.InstrumentedAppender,2,4,0,3,0,1.3333333333333333
dropwizard_metrics.com.codahale.metrics.jmx.JmxReporter,1,3,553,4,1.8083182640144666,0.75
dropwizard_metrics.io.dropwizard.metrics.servlets.MetricsServlet,7,2,138,2,50.72463768115942,1.0
dropwizard_metrics.io.dropwizard.metrics.servlets.HealthCheckServlet,3,2,110,2,27.272727272727273,1.0
google_google-http-java-client.com.google.api.client.http.GenericUrl,1,5,469,3,2.1321961620469083,1.6666666666666667
google_google-http-java-client.com.google.api.client.util.escape.PercentEscaper,5,0,181,2,27.624309392265193,0.0
google_google-http-java-client.com.google.api.client.xml.Xml,3,109,0,60,0,1.8166666666666667
ks-no_eventstore2.no.ks.eventstore2.eventstore.MongoDBJournalV2,1,36,348,30,2.8735632183908044,1.2
SonarCommunity_sonar-csharp.org.sonarsource.dotnet.shared.plugins.UnitTestResultsProvider,1,4,21,2,47.61904761904762,2.0
SonarCommunity_sonar-csharp.org.sonarsource.dotnet.shared.plugins.ProtobufDataImporter,6,1,50,4,120.0,0.25
SonarCommunity_sonar-csharp.org.sonarsource.dotnet.shared.plugins.LogSensor,1,1,19,2,52.63157894736842,0.5
SonarCommunity_sonar-csharp.org.sonarsource.dotnet.shared.plugins.CodeCoverageProvider,1,8,37,4,27.027027027027028,2.0
SonarCommunity_sonar-csharp.org.sonarsource.dotnet.shared.plugins.DotNetSensor,1,15,85,15,11.764705882352942,1.0
SonarCommunity_sonar-csharp.org.sonarsource.dotnet.shared.plugins.AbstractGlobalProtobufFileProcessor,1,16,65,10,15.384615384615385,1.6
SonarCommunity_sonar-csharp.org.sonar.plugins.dotnet.tests.CoverageAggregator,2,1,87,4,22.988505747126435,0.25
chenlb_mmseg4j-core.com.chenlb.mmseg4j.Dictionary,1,9,403,6,2.4813895781637716,1.5
RNCryptor_JNCryptor.org.cryptonode.jncryptor.AES256JNCryptorOutputStream,1,0,157,6,6.369426751592357,0.0
javaee-samples_javaee7-samples.org.javaee7.ejb.async.MyAsyncBeanMethodLevel,1,1,15,1,66.66666666666667,1.0
javaee-samples_javaee7-samples.org.javaee7.ejb.async.MyAsyncBeanClassLevel,1,1,15,1,66.66666666666667,1.0
javaee-samples_javaee7-samples.org.javaee7.jpa.listeners.Movie,1,1,53,1,18.867924528301888,1.0
javaee-samples_javaee7-samples.org.javaee7.jpa.listeners.MovieBean,1,0,25,1,40.0,0.0
javaee-samples_javaee7-samples.org.javaee7.jpa.datasourcedefinition_webxml_pu.service.TestService,1,2,15,1,66.66666666666667,2.0
javaee-samples_javaee7-samples.org.javaee7.jpa.aggregate_function_in_select.service.TestService,1,2,18,1,55.55555555555556,2.0
javaee-samples_javaee7-samples.org.javaee7.jpa.datasourcedefinition_annotation_pu.service.TestService,1,2,15,1,66.66666666666667,2.0
javaee-samples_javaee7-samples.org.javaee7.jpa.datasourcedefinition_applicationxml_pu.service.TestService,1,4,15,2,66.66666666666667,2.0
javaee-samples_javaee7-samples.org.javaee7.jpa.extended.pc.Character,1,1,30,1,33.333333333333336,1.0
awslabs_aws-sdk-java-resources.com.amazonaws.resources.ec2.EC2,1,2,533,1,1.876172607879925,2.0
awslabs_aws-sdk-java-resources.com.amazonaws.resources.identitymanagement.IdentityManagement,1,4,301,2,3.3222591362126246,2.0
whois-server-list_public-suffix-list.de.malkusch.whoisServerList.publicSuffixList.PublicSuffixListFactory,7,2,154,1,45.45454545454545,2.0
whois-server-list_public-suffix-list.de.malkusch.whoisServerList.publicSuffixList.PublicSuffixList,1,4,120,7,8.333333333333334,0.5714285714285714
whois-server-list_public-suffix-list.de.malkusch.whoisServerList.publicSuffixList.parser.Parser,1,2,65,2,15.384615384615385,1.0
whois-server-list_public-suffix-list.de.malkusch.whoisServerList.publicSuffixList.rule.RuleMatcher,1,0,74,1,13.513513513513514,0.0
whois-server-list_public-suffix-list.de.malkusch.whoisServerList.publicSuffixList.rule.Rule,4,2,98,2,40.816326530612244,1.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.SWFOutputStream,2,10,1654,6,1.2091898428053205,1.6666666666666667
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.SWFInputStream,9,2,0,1,0,2.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.amf.amf3.Amf3InputStream,7,9,0,9,0,1.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.abc.ABCOutputStream,1,9,241,3,4.149377593360996,3.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.abc.avm2.AVM2Code,51,4,1998,4,25.525525525525527,1.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.abc.avm2.parser.pcode.ASM3Parser,5,2,0,1,0,2.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.abc.types.Multiname,19,2,455,1,41.75824175824176,2.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.tags.DoABC2Tag,4,2,79,1,50.63291139240506,2.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.action.Action,6,1,965,1,6.217616580310881,1.0
jindrapetrik_jpexs-decompiler.com.jpexs.decompiler.flash.action.parser.pcode.ASMParser,5,10,524,4,9.541984732824428,2.5
sarl_sarl.io.sarl.lang.scoping.extensions.time.TimeExtensions,7,3,0,3,0,1.0
sarl_sarl.io.sarl.lang.util.SarlUtils,1,1,24,1,41.666666666666664,1.0
sarl_sarl.io.sarl.lang.util.Utils,2,16,0,14,0,1.1428571428571428
sarl_sarl.io.sarl.lang.core.SREutils,1,4,209,2,4.784688995215311,2.0
sarl_sarl.io.sarl.lang.ui.labeling.SARLDescriptionLabelProvider,1,0,129,11,7.751937984496124,0.0
sarl_sarl.io.sarl.eclipse.buildpath.SARLClasspathContainer,4,0,70,2,57.142857142857146,0.0
sarl_sarl.io.sarl.eclipse.runtime.AbstractSREInstall,8,10,351,15,22.79202279202279,0.6666666666666666
sarl_sarl.io.sarl.lang.codebuilder.CodeBuilderFactory,1,0,1032,1,0.9689922480620154,0.0
abel533_Mapper.tk.mybatis.mapper.mapperhelper.FieldHelper,1,12,294,8,3.401360544217687,1.5
abel533_Mapper.tk.mybatis.mapper.mapperhelper.MapperHelper,1,0,304,6,3.289473684210526,0.0
abel533_Mapper.tk.mybatis.mapper.mapperhelper.EntityHelper,3,88,139,44,21.58273381294964,2.0
abel533_Mapper.tk.mybatis.mapper.mapperhelper.SqlHelper,9,4,794,2,11.335012594458439,2.0
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.ChronicleQueue,1,16,224,11,4.464285714285714,1.4545454545454546
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.ExcerptAppender,1,30,66,22,15.151515151515152,1.3636363636363635
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.impl.single.PretoucherState,1,6,108,3,9.25925925925926,2.0
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.impl.single.SingleChronicleQueueBuilder,13,186,803,140,16.189290161892902,1.3285714285714285
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.impl.single.Pretoucher,3,2,106,2,28.30188679245283,1.0
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.impl.single.SingleChronicleQueue,9,10,0,7,0,1.4285714285714286
OpenHFT_Chronicle-Queue.net.openhft.chronicle.queue.reader.ChronicleReader,5,27,402,48,12.437810945273633,0.5625
kairosdb_kairosdb-client.org.kairosdb.client.HttpClient,2,4,190,12,10.526315789473685,0.3333333333333333
kairosdb_kairosdb-client.org.kairosdb.client.response.DefaultJsonResponseHandler,1,18,69,8,14.492753623188406,2.25
kairosdb_kairosdb-client.org.kairosdb.client.builder.RollupBuilder,1,6,41,5,24.390243902439025,1.2
kairosdb_kairosdb-client.org.kairosdb.client.builder.MetricBuilder,1,18,74,13,13.513513513513514,1.3846153846153846
nguyenq_tess4j.net.sourceforge.tess4j.TessAPI,1,2,703,20,1.422475106685633,0.1
nguyenq_tess4j.net.sourceforge.tess4j.util.LoadLibs,3,0,165,1,18.181818181818183,0.0
nguyenq_tess4j.net.sourceforge.tess4j.util.ImageIOHelper,4,2,465,8,8.602150537634408,0.25
HPI-Information-Systems_Metanome.de.metanome.backend.resources.AlgorithmResource,6,6,328,14,18.29268292682927,0.42857142857142855
HPI-Information-Systems_Metanome.de.metanome.backend.resources.FileInputResource,3,6,183,6,16.39344262295082,1.0
HPI-Information-Systems_Metanome.de.metanome.backend.resources.ResultStoreResource,1,2,123,1,8.130081300813009,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.resources.AlgorithmExecutionResource,14,2,196,3,71.42857142857143,0.6666666666666666
HPI-Information-Systems_Metanome.de.metanome.backend.resources.ParameterResource,1,1,37,1,27.027027027027028,1.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_receiver.ResultCache,2,4,171,2,11.695906432748538,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_receiver.ResultPrinter,1,24,385,15,2.5974025974025974,1.6
HPI-Information-Systems_Metanome.de.metanome.backend.result_receiver.ResultCounter,2,4,75,2,26.666666666666668,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.input.file.DefaultFileInputGenerator,1,5,74,4,13.513513513513514,1.25
HPI-Information-Systems_Metanome.de.metanome.backend.input.file.FileIterator,3,21,117,15,25.641025641025642,1.4
HPI-Information-Systems_Metanome.de.metanome.backend.input.database.ResultSetIterator,1,6,83,10,12.048192771084338,0.6
HPI-Information-Systems_Metanome.de.metanome.backend.input.database.DefaultDatabaseConnectionGenerator,3,11,169,8,17.75147928994083,1.375
HPI-Information-Systems_Metanome.de.metanome.backend.input.database.DefaultTableInputGenerator,1,4,59,4,16.949152542372882,1.0
HPI-Information-Systems_Metanome.de.metanome.backend.configuration.DefaultConfigurationFactory,2,1,84,1,23.80952380952381,1.0
HPI-Information-Systems_Metanome.de.metanome.backend.helper.InputToGeneratorConverter,4,4,38,2,105.26315789473684,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.result_ranking.BasicStatisticRanking,4,0,63,3,63.492063492063494,0.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.result_ranking.UniqueColumnCombinationRanking,5,2,81,4,61.72839506172839,0.5
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.result_ranking.InclusionDependencyRanking,10,6,95,4,105.26315789473684,1.5
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.result_ranking.FunctionalDependencyRanking,17,12,219,9,77.62557077625571,1.3333333333333333
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.result_ranking.OrderDependencyRanking,10,6,89,4,112.35955056179775,1.5
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.result_ranking.ConditionalUniqueColumnCombinationRanking,4,0,63,3,63.492063492063494,0.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.visualization.FunctionalDependency.FunctionalDependencyVisualization,1,4,185,3,5.405405405405405,1.3333333333333333
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.visualization.UniqueColumnCombination.UniqueColumnCombinationVisualization,4,2,162,1,24.691358024691358,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.results.OrderDependencyResult,4,2,120,1,33.333333333333336,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.results.UniqueColumnCombinationResult,2,2,77,1,25.974025974025974,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.results.ConditionalUniqueColumnCombinationResult,2,2,73,1,27.397260273972602,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.results.InclusionDependencyResult,4,2,114,1,35.08771929824562,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.results.FunctionalDependencyResult,4,2,170,1,23.529411764705884,2.0
HPI-Information-Systems_Metanome.de.metanome.backend.result_postprocessing.results.BasicStatisticResult,2,2,76,1,26.31578947368421,2.0
