Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
kaazing_robot,977,1465,45787,1664,21.33793434817743,0.8804086538461539
ehcache_ehcache3,525,1988,115660,2579,4.539166522566142,0.7708414113997674
raydac_java-binary-block-parser,726,1242,22726,1252,31.945788964181993,0.9920127795527156
CalebFenton_simplify,134,172,20551,253,6.52036397255608,0.6798418972332015
freenet_plugin-WebOfTrust,940,71,112253,68,8.37394100825813,1.0441176470588236
sinkillerj_ProjectE,403,46,23533,62,17.124888454510685,0.7419354838709677
freenet_plugin-Freetalk,767,3,84892,3,9.035009188144937,1.0
ATLauncher_ATLauncher,306,8,31911,33,9.589169878725205,0.24242424242424243
AChep_HeadsUp,162,3,12582,3,12.875536480686696,1.0
xtreemfs_xtreemfs,638,353,101294,344,6.298497443086461,1.0261627906976745
sanjivsingh_stackoverflow-java-sdk,293,133,14483,154,20.230615204032315,0.8636363636363636
groupon_jesos,594,15,28095,15,21.142552055525893,1.0
iainporter_oauth2-provider,4,12,2343,24,1.7072129748186087,0.5
lejon_T-SNE-Java,31,58,6552,73,4.7313797313797314,0.7945205479452054
mrmans0n_smart-location-lib,26,21,3144,24,8.26972010178117,0.875
lestard_advanced-bindings,2,109,2989,109,0.6691201070592171,1.0
